Day	GID	Lat	Long	NoMozzie	NoFemale	NoMale
8	36085	-16.92348	145.76057	142.4	81.18	61.22
8	36077	-16.92371	145.76065	142.4	81.18	61.22
8	38003	-16.9245	145.76136	142.4	81.18	61.22
8	900007	-16.92432	145.76137	142.4	81.18	61.22
8	49437	-16.92381	145.76111	142.4	81.18	61.22
8	900006	-16.92348	145.76082	142.4	81.18	61.22
8	555	-16.923	145.76097	142.4	81.18	61.22
8	559	-16.92343	145.76134	142.4	81.18	61.22
8	563	-16.92386	145.76171	142.4	81.18	61.22
8	566	-16.92418	145.76199	142.4	81.18	61.22
8	571	-16.9236	145.76181	142.4	81.18	61.22
8	575	-16.92317	145.76144	142.4	81.18	61.22
8	567	-16.92274	145.76108	142.4	81.18	61.22
8	596	-16.92279	145.76169	142.4	81.18	61.22
8	600	-16.92322	145.76206	142.4	81.18	61.22
8	583	-16.92329	145.76244	142.4	81.18	61.22
8	586	-16.92296	145.76217	142.4	81.18	61.22
8	590	-16.92253	145.7618	142.4	81.18	61.22
8	27703	-16.92186	145.76114	142.4	81.18	61.22
8	27168	-16.92144	145.76078	142.4	81.18	61.22
8	26625	-16.92089	145.76031	142.4	81.18	61.22
8	26194	-16.92066	145.76012	142.4	81.18	61.22
8	18689	-16.91548	145.75899	142.4	81.18	61.22
8	15408	-16.91579	145.75853	142.4	81.18	61.22
8	13843	-16.91631	145.75805	142.4	81.18	61.22
8	20040	-16.91655	145.75782	142.4	81.18	61.22
8	20412	-16.91685	145.75804	142.4	81.18	61.22
8	20497	-16.91709	145.7581	142.4	81.18	61.22
8	442	-16.91744	145.75848	142.4	81.18	61.22
8	445	-16.91786	145.75879	142.4	81.18	61.22
8	421	-16.91809	145.75884	142.4	81.18	61.22
8	501	-16.919	145.75951	142.4	81.18	61.22
8	497	-16.91946	145.7599	142.4	81.18	61.22
8	459	-16.91978	145.76017	142.4	81.18	61.22
8	900014	-16.92032	145.76075	142.4	81.18	61.22
8	66093	-16.92098	145.76157	142.4	81.18	61.22
8	607	-16.92203	145.76215	142.4	81.18	61.22
8	611	-16.92241	145.76259	142.4	81.18	61.22
8	617	-16.92319	145.76307	142.4	81.18	61.22
8	619	-16.92303	145.76327	142.4	81.18	61.22
8	620	-16.92269	145.76295	142.4	81.18	61.22
8	613	-16.92258	145.76273	142.4	81.18	61.22
8	609	-16.92224	145.76244	142.4	81.18	61.22
8	14069	-16.92125	145.76209	142.4	81.18	61.22
8	670	-16.92185	145.76281	142.4	81.18	61.22
8	626	-16.92237	145.7633	142.4	81.18	61.22
8	629	-16.92258	145.76347	142.4	81.18	61.22
8	635	-16.92267	145.76373	142.4	81.18	61.22
8	654	-16.92235	145.76377	142.4	81.18	61.22
8	660	-16.92193	145.76341	142.4	81.18	61.22
8	664	-16.92165	145.76317	142.4	81.18	61.22
8	668	-16.9214	145.76281	142.4	81.18	61.22
8	3841	-16.9206	145.76172	142.4	81.18	61.22
8	900011	-16.92035	145.76151	142.4	81.18	61.22
8	65891	-16.91991	145.76108	142.4	81.18	61.22
8	463	-16.91955	145.76046	142.4	81.18	61.22
8	466	-16.91938	145.76068	142.4	81.18	61.22
8	471	-16.91909	145.76104	142.4	81.18	61.22
8	476	-16.91893	145.76144	142.4	81.18	61.22
8	21367	-16.91924	145.76197	142.4	81.18	61.22
8	900003	-16.91949	145.76176	142.4	81.18	61.22
8	900012	-16.91997	145.76198	142.4	81.18	61.22
8	64294	-16.92018	145.76224	142.4	81.18	61.22
8	671	-16.92151	145.76363	142.4	81.18	61.22
8	900000	-16.92229	145.76444	142.4	81.18	61.22
8	674	-16.92189	145.76423	142.4	81.18	61.22
8	644	-16.92179	145.76402	142.4	81.18	61.22
8	900002	-16.92123	145.76354	142.4	81.18	61.22
8	653	-16.92095	145.7633	142.4	81.18	61.22
8	23704	-16.92018	145.76249	142.4	81.18	61.22
8	23626	-16.91981	145.76233	142.4	81.18	61.22
8	486	-16.91883	145.76069	142.4	81.18	61.22
8	490	-16.91906	145.7604	142.4	81.18	61.22
8	494	-16.91929	145.76012	142.4	81.18	61.22
8	504	-16.91883	145.75973	142.4	81.18	61.22
8	508	-16.9186	145.76001	142.4	81.18	61.22
8	511	-16.91832	145.76037	142.4	81.18	61.22
8	522	-16.918	145.7601	142.4	81.18	61.22
8	900005	-16.91828	145.75974	142.4	81.18	61.22
8	415	-16.91766	145.75944	142.4	81.18	61.22
8	900013	-16.91697	145.75893	142.4	81.18	61.22
8	414	-16.91743	145.75972	142.4	81.18	61.22
8	448	-16.91644	145.7597	142.4	81.18	61.22
8	544	-16.91724	145.75871	142.4	81.18	61.22
8	52494	-16.91677	145.75856	142.4	81.18	61.22
8	429	-16.91625	145.75933	142.4	81.18	61.22
8	432	-16.91594	145.75922	142.4	81.18	61.22
8	67313	-16.91856	145.76288	142.4	81.18	61.22
8	19589	-16.91877	145.76254	142.4	81.18	61.22
8	24549	-16.91907	145.76268	142.4	81.18	61.22
8	25041	-16.91935	145.76292	142.4	81.18	61.22
8	40148	-16.91891	145.76321	142.4	81.18	61.22
8	900001	-16.91984	145.76333	142.4	81.18	61.22
8	900015	-16.91987	145.76366	142.4	81.18	61.22
8	24999	-16.9197	145.76406	142.4	81.18	61.22
8	28260	-16.9189	145.76495	142.4	81.18	61.22
8	65139	-16.91958	145.76568	142.4	81.18	61.22
8	900008	-16.91972	145.76511	142.4	81.18	61.22
8	11346	-16.92003	145.76454	142.4	81.18	61.22
8	26628	-16.92089	145.76428	142.4	81.18	61.22
8	26692	-16.92103	145.7644	142.4	81.18	61.22
8	27258	-16.92145	145.76476	142.4	81.18	61.22
8	10572	-16.92181	145.76482	142.4	81.18	61.22
8	11827	-16.9202	145.76456	142.4	81.18	61.22
8	14908	-16.92041	145.76474	142.4	81.18	61.22
8	25076	-16.92115	145.76525	142.4	81.18	61.22
8	14543	-16.92137	145.76537	142.4	81.18	61.22
8	7450	-16.91939	145.76392	142.4	81.18	61.22
8	5063	-16.91917	145.76374	142.4	81.18	61.22
8	900009	-16.91854	145.7632	142.4	81.18	61.22
8	45879	-16.91506	145.75961	142.4	81.18	61.22
8	46246	-16.91532	145.76009	142.4	81.18	61.22
8	47652	-16.9156	145.76058	142.4	81.18	61.22
8	1835	-16.91831	145.7639	142.4	81.18	61.22
8	67089	-16.91863	145.76443	142.4	81.18	61.22
8	14044	-16.91992	145.76536	142.4	81.18	61.22
8	58571	-16.92025	145.76576	142.4	81.18	61.22
8	21623	-16.92062	145.76595	142.4	81.18	61.22
8	900010	-16.92062	145.76626	142.4	81.18	61.22
15	36083	-16.92353	145.76051	49.9	30.2	19.7
15	36075	-16.92376	145.7607	99.8	60.4	39.4
15	49429	-16.92399	145.76087	49.9	30.2	19.7
15	2640	-16.92416	145.76114	99.8	60.4	39.4
15	38067	-16.92461	145.76146	49.9	30.2	19.7
15	8525	-16.92413	145.7614	99.8	60.4	39.4
15	44074	-16.92359	145.76091	49.9	30.2	19.7
15	554	-16.92289	145.76089	99.8	60.4	39.4
15	558	-16.92332	145.76125	49.9	30.2	19.7
15	562	-16.92376	145.76162	99.8	60.4	39.4
15	565	-16.92408	145.7619	49.9	30.2	19.7
15	569	-16.92382	145.762	99.8	60.4	39.4
15	573	-16.92339	145.76163	49.9	30.2	19.7
15	578	-16.92284	145.76117	99.8	60.4	39.4
15	594	-16.92257	145.76151	49.9	30.2	19.7
15	598	-16.92301	145.76188	99.8	60.4	39.4
15	604	-16.92366	145.76243	49.9	30.2	19.7
15	900019	-16.9234	145.76254	99.8	60.4	39.4
15	587	-16.92285	145.76207	49.9	30.2	19.7
15	591	-16.92242	145.7617	99.8	60.4	39.4
15	27249	-16.92175	145.76105	49.9	30.2	19.7
15	27152	-16.92122	145.76065	99.8	60.4	39.4
15	26613	-16.92077	145.76022	49.9	30.2	19.7
15	18226	-16.91574	145.75878	99.8	60.4	39.4
15	14871	-16.916	145.75822	49.9	30.2	19.7
15	11437	-16.91633	145.75782	99.8	60.4	39.4
15	20122	-16.91663	145.75788	49.9	30.2	19.7
15	441	-16.91739	145.75832	99.8	60.4	39.4
15	20425	-16.91692	145.7581	49.9	30.2	19.7
15	444	-16.91774	145.7587	99.8	60.4	39.4
15	498	-16.91852	145.75922	49.9	30.2	19.7
15	23229	-16.92018	145.76075	99.8	60.4	39.4
15	23634	-16.9205	145.76103	49.9	30.2	19.7
15	24190	-16.92131	145.76171	99.8	60.4	39.4
15	608	-16.92215	145.76237	49.9	30.2	19.7
15	612	-16.9225	145.76266	99.8	60.4	39.4
15	618	-16.92311	145.76316	49.9	30.2	19.7
15	669	-16.92164	145.76256	99.8	60.4	39.4
15	626	-16.92237	145.7633	49.9	30.2	19.7
15	634	-16.92273	145.76366	99.8	60.4	39.4
15	637	-16.92255	145.76388	49.9	30.2	19.7
15	656	-16.92221	145.76365	99.8	60.4	39.4
15	661	-16.92186	145.76335	49.9	30.2	19.7
15	665	-16.92158	145.76311	99.8	60.4	39.4
15	631	-16.92128	145.76296	49.9	30.2	19.7
15	17769	-16.92088	145.76196	99.8	60.4	39.4
15	50838	-16.92042	145.76157	49.9	30.2	19.7
15	35611	-16.92006	145.76126	99.8	60.4	39.4
15	459	-16.91978	145.76017	49.9	30.2	19.7
15	900022	-16.91943	145.7606	99.8	60.4	39.4
15	469	-16.91921	145.76089	49.9	30.2	19.7
15	473	-16.91897	145.76119	99.8	60.4	39.4
15	21365	-16.91931	145.76189	49.9	30.2	19.7
15	15264	-16.9197	145.76167	99.8	60.4	39.4
15	48839	-16.92004	145.76204	49.9	30.2	19.7
15	6511	-16.92036	145.76231	99.8	60.4	39.4
15	40150	-16.92079	145.76267	49.9	30.2	19.7
15	652	-16.92102	145.76336	99.8	60.4	39.4
15	647	-16.92137	145.76366	49.9	30.2	19.7
15	548	-16.92159	145.76385	99.8	60.4	39.4
15	643	-16.92186	145.76408	49.9	30.2	19.7
15	900000	-16.92229	145.76444	99.8	60.4	39.4
15	24096	-16.92041	145.76284	49.9	30.2	19.7
15	23638	-16.91988	145.76239	99.8	60.4	39.4
15	23223	-16.91942	145.762	49.9	30.2	19.7
15	475	-16.91881	145.76159	99.8	60.4	39.4
15	481	-16.91847	145.76119	49.9	30.2	19.7
15	484	-16.91872	145.76084	99.8	60.4	39.4
15	487	-16.91889	145.76062	49.9	30.2	19.7
15	491	-16.91912	145.76033	99.8	60.4	39.4
15	495	-16.91935	145.76004	49.9	30.2	19.7
15	502	-16.91894	145.75958	99.8	60.4	39.4
15	506	-16.91872	145.75987	49.9	30.2	19.7
15	510	-16.91837	145.7603	99.8	60.4	39.4
15	514	-16.91814	145.76059	49.9	30.2	19.7
15	519	-16.91782	145.76032	99.8	60.4	39.4
15	523	-16.91806	145.76003	49.9	30.2	19.7
15	435	-16.91749	145.75932	99.8	60.4	39.4
15	454	-16.91737	145.75911	49.9	30.2	19.7
15	900017	-16.91667	145.75872	99.8	60.4	39.4
15	31873	-16.91631	145.75834	49.9	30.2	19.7
15	31195	-16.91594	145.75864	99.8	60.4	39.4
15	900018	-16.91622	145.75896	0	0	0
15	900016	-16.91676	145.75924	99.8	60.4	39.4
15	412	-16.91704	145.75957	49.9	30.2	19.7
15	456	-16.91722	145.75978	99.8	60.4	39.4
15	448	-16.91644	145.7597	49.9	30.2	19.7
15	428	-16.91635	145.75918	99.8	60.4	39.4
15	431	-16.91608	145.75932	49.9	30.2	19.7
15	434	-16.91579	145.75911	99.8	60.4	39.4
15	47457	-16.91626	145.76032	99.8	60.4	39.4
15	21119	-16.91725	145.76096	99.8	60.4	39.4
15	23633	-16.91764	145.76157	49.9	30.2	19.7
15	24091	-16.91802	145.76203	99.8	60.4	39.4
15	15124	-16.91824	145.76215	49.9	30.2	19.7
15	1507	-16.91779	145.76375	99.8	60.4	39.4
15	24176	-16.91888	145.76239	49.9	30.2	19.7
15	24663	-16.91928	145.76286	99.8	60.4	39.4
15	13446	-16.91903	145.76306	49.9	30.2	19.7
15	4500	-16.91893	145.7634	99.8	60.4	39.4
15	58590	-16.91937	145.7636	49.9	30.2	19.7
15	25117	-16.9197	145.76321	99.8	60.4	39.4
15	25599	-16.91991	145.76339	49.9	30.2	19.7
15	20796	-16.91981	145.76373	99.8	60.4	39.4
15	10223	-16.91958	145.76421	49.9	30.2	19.7
15	33645	-16.91956	145.76521	99.8	60.4	39.4
15	900008	-16.91972	145.76511	49.9	30.2	19.7
15	11346	-16.92003	145.76454	99.8	60.4	39.4
15	26185	-16.92067	145.7641	49.9	30.2	19.7
15	26646	-16.92096	145.76434	99.8	60.4	39.4
15	27156	-16.92124	145.76444	49.9	30.2	19.7
15	27707	-16.92152	145.76482	99.8	60.4	39.4
15	36629	-16.92062	145.76477	49.9	30.2	19.7
15	42686	-16.9208	145.76492	99.8	60.4	39.4
15	14543	-16.92137	145.76537	49.9	30.2	19.7
15	26481	-16.92111	145.76552	99.8	60.4	39.4
15	19419	-16.92065	145.7651	49.9	30.2	19.7
15	900021	-16.91932	145.76386	99.8	60.4	39.4
15	4753	-16.9191	145.76368	49.9	30.2	19.7
15	900009	-16.91854	145.7632	99.8	60.4	39.4
15	56118	-16.91795	145.7627	49.9	30.2	19.7
15	53221	-16.91729	145.76195	49.9	30.2	19.7
15	51193	-16.91704	145.76157	99.8	60.4	39.4
15	45946	-16.91511	145.75972	49.9	30.2	19.7
15	47419	-16.91539	145.76021	99.8	60.4	39.4
15	47839	-16.91567	145.7607	49.9	30.2	19.7
15	49400	-16.91595	145.76119	99.8	60.4	39.4
15	53139	-16.91665	145.7624	49.9	30.2	19.7
15	53808	-16.91703	145.76291	99.8	60.4	39.4
15	55701	-16.91741	145.76315	49.9	30.2	19.7
15	1511	-16.91794	145.76353	99.8	60.4	39.4
15	1519	-16.91809	145.76366	49.9	30.2	19.7
15	2050	-16.91828	145.76415	99.8	60.4	39.4
15	7310	-16.91905	145.76455	49.9	30.2	19.7
15	15531	-16.92015	145.76543	99.8	60.4	39.4
15	900020	-16.92025	145.76602	49.9	30.2	19.7
15	19285	-16.92042	145.76578	99.8	60.4	39.4
15	66262	-16.9209	145.76608	49.9	30.2	19.7
15	21633	-16.92056	145.76633	99.8	60.4	39.4
82	36081	-16.92359	145.76055	108.8	52.32	56.48
82	49424	-16.92369	145.761	54.4	26.16	28.24
82	58491	-16.92446	145.76164	108.8	52.32	56.48
82	8423	-16.92429	145.7612	54.4	26.16	28.24
82	49427	-16.92387	145.76077	108.8	52.32	56.48
82	900006	-16.92348	145.76082	54.4	26.16	28.24
82	554	-16.92289	145.76089	108.8	52.32	56.48
82	557	-16.92321	145.76116	54.4	26.16	28.24
82	561	-16.92365	145.76153	108.8	52.32	56.48
82	564	-16.92397	145.7618	54.4	26.16	28.24
82	568	-16.92393	145.76209	108.8	52.32	56.48
82	572	-16.92349	145.76172	54.4	26.16	28.24
82	576	-16.92306	145.76135	108.8	52.32	56.48
82	594	-16.92257	145.76151	54.4	26.16	28.24
82	597	-16.9229	145.76179	108.8	52.32	56.48
82	579	-16.92376	145.76253	54.4	26.16	28.24
82	581	-16.9235	145.76263	108.8	52.32	56.48
82	585	-16.92307	145.76226	54.4	26.16	28.24
82	589	-16.92264	145.76189	108.8	52.32	56.48
82	27230	-16.92165	145.76096	54.4	26.16	28.24
82	26637	-16.921	145.76041	108.8	52.32	56.48
82	26194	-16.92066	145.76012	54.4	26.16	28.24
82	15921	-16.91579	145.7587	108.8	52.32	56.48
82	14455	-16.91611	145.75807	54.4	26.16	28.24
82	11105	-16.9164	145.75772	108.8	52.32	56.48
82	20134	-16.9167	145.75793	54.4	26.16	28.24
82	20497	-16.91709	145.7581	108.8	52.32	56.48
82	443	-16.91752	145.75854	54.4	26.16	28.24
82	445	-16.91786	145.75879	108.8	52.32	56.48
82	498	-16.91852	145.75922	54.4	26.16	28.24
82	900014	-16.92029	145.76087	108.8	52.32	56.48
82	66122	-16.92071	145.76121	54.4	26.16	28.24
82	24180	-16.92117	145.7616	108.8	52.32	56.48
82	24542	-16.92151	145.76176	54.4	26.16	28.24
82	610	-16.92233	145.76252	108.8	52.32	56.48
82	617	-16.92319	145.76307	54.4	26.16	28.24
82	620	-16.92269	145.76295	108.8	52.32	56.48
82	900025	-16.92192	145.76229	54.4	26.16	28.24
82	632	-16.92157	145.76273	108.8	52.32	56.48
82	670	-16.92185	145.76281	54.4	26.16	28.24
82	628	-16.92251	145.76341	108.8	52.32	56.48
82	633	-16.92278	145.76359	54.4	26.16	28.24
82	673	-16.92247	145.76399	108.8	52.32	56.48
82	657	-16.92214	145.76359	54.4	26.16	28.24
82	662	-16.92179	145.76329	108.8	52.32	56.48
82	666	-16.92151	145.76305	54.4	26.16	28.24
82	66735	-16.92074	145.76184	108.8	52.32	56.48
82	54980	-16.92049	145.76163	54.4	26.16	28.24
82	33582	-16.91999	145.7612	108.8	52.32	56.48
82	463	-16.91955	145.76046	54.4	26.16	28.24
82	467	-16.91932	145.76075	108.8	52.32	56.48
82	472	-16.91903	145.76111	54.4	26.16	28.24
82	15266	-16.91962	145.7616	108.8	52.32	56.48
82	38931	-16.91983	145.76186	54.4	26.16	28.24
82	52826	-16.92011	145.7621	108.8	52.32	56.48
82	22955	-16.92065	145.76255	54.4	26.16	28.24
82	651	-16.92109	145.76342	108.8	52.32	56.48
82	646	-16.92151	145.76378	54.4	26.16	28.24
82	675	-16.92201	145.76408	108.8	52.32	56.48
82	24110	-16.92056	145.76297	54.4	26.16	28.24
82	23705	-16.92021	145.76254	108.8	52.32	56.48
82	23612	-16.91974	145.76227	54.4	26.16	28.24
82	23223	-16.91942	145.762	108.8	52.32	56.48
82	480	-16.91854	145.76125	54.4	26.16	28.24
82	485	-16.91877	145.76077	108.8	52.32	56.48
82	489	-16.919	145.76048	54.4	26.16	28.24
82	493	-16.91923	145.76019	108.8	52.32	56.48
82	496	-16.9194	145.75997	54.4	26.16	28.24
82	503	-16.91889	145.75965	108.8	52.32	56.48
82	507	-16.91866	145.75994	54.4	26.16	28.24
82	512	-16.91826	145.76045	108.8	52.32	56.48
82	517	-16.91776	145.76058	54.4	26.16	28.24
82	520	-16.91788	145.76025	108.8	52.32	56.48
82	524	-16.91811	145.75996	54.4	26.16	28.24
82	381	-16.91834	145.75952	108.8	52.32	56.48
82	420	-16.91798	145.75899	54.4	26.16	28.24
82	415	-16.91766	145.75944	108.8	52.32	56.48
82	900027	-16.91721	145.759	54.4	26.16	28.24
82	35627	-16.91646	145.75845	108.8	52.32	56.48
82	27619	-16.91616	145.75823	54.4	26.16	28.24
82	422	-16.916	145.7588	108.8	52.32	56.48
82	426	-16.91629	145.75902	108.8	52.32	56.48
82	409	-16.91682	145.7594	108.8	52.32	56.48
82	413	-16.91723	145.75958	54.4	26.16	28.24
82	440	-16.91728	145.75847	108.8	52.32	56.48
82	52494	-16.91677	145.75856	54.4	26.16	28.24
82	427	-16.91646	145.75903	0	0	0
82	430	-16.91614	145.75948	108.8	52.32	56.48
82	18746	-16.91571	145.75905	54.4	26.16	28.24
82	47540	-16.91633	145.76042	108.8	52.32	56.48
82	66175	-16.91749	145.76148	54.4	26.16	28.24
82	900030	-16.91793	145.76195	108.8	52.32	56.48
82	14660	-16.9183	145.76208	54.4	26.16	28.24
82	900029	-16.91801	145.76245	108.8	52.32	56.48
82	67312	-16.91856	145.76288	54.4	26.16	28.24
82	24188	-16.91893	145.76256	108.8	52.32	56.48
82	900031	-16.91921	145.7628	54.4	26.16	28.24
82	6508	-16.91909	145.76299	108.8	52.32	56.48
82	900028	-16.91882	145.76344	54.4	26.16	28.24
82	25117	-16.9197	145.76321	108.8	52.32	56.48
82	900032	-16.92006	145.76352	54.4	26.16	28.24
82	21693	-16.91975	145.76381	108.8	52.32	56.48
82	7606	-16.91906	145.76471	54.4	26.16	28.24
82	33645	-16.91956	145.76521	108.8	52.32	56.48
82	11886	-16.91965	145.76501	54.4	26.16	28.24
82	26196	-16.92074	145.76416	108.8	52.32	56.48
82	26702	-16.9211	145.76446	54.4	26.16	28.24
82	10572	-16.92181	145.76482	108.8	52.32	56.48
82	11827	-16.9202	145.76456	54.4	26.16	28.24
82	15446	-16.92048	145.7648	108.8	52.32	56.48
82	25076	-16.92115	145.76525	54.4	26.16	28.24
82	26481	-16.92111	145.76552	108.8	52.32	56.48
82	19419	-16.92065	145.7651	54.4	26.16	28.24
82	8200	-16.91953	145.76404	108.8	52.32	56.48
82	5063	-16.91917	145.76374	54.4	26.16	28.24
82	4099	-16.91864	145.76329	108.8	52.32	56.48
82	55468	-16.91761	145.76241	54.4	26.16	28.24
82	53343	-16.91735	145.76202	108.8	52.32	56.48
82	51193	-16.91704	145.76157	54.4	26.16	28.24
82	24373	-16.91709	145.76118	108.8	52.32	56.48
82	46003	-16.91518	145.75984	54.4	26.16	28.24
82	47501	-16.91546	145.76033	108.8	52.32	56.48
82	49216	-16.91581	145.76094	54.4	26.16	28.24
82	51143	-16.91607	145.76146	108.8	52.32	56.48
82	51742	-16.91658	145.76228	54.4	26.16	28.24
82	55377	-16.91715	145.76301	108.8	52.32	56.48
82	1829	-16.91818	145.76375	54.4	26.16	28.24
82	2530	-16.91848	145.76416	108.8	52.32	56.48
82	14677	-16.91999	145.76542	108.8	52.32	56.48
82	40128	-16.92004	145.76558	54.4	26.16	28.24
82	58571	-16.92025	145.76576	108.8	52.32	56.48
82	19939	-16.92049	145.76584	54.4	26.16	28.24
82	19948	-16.92071	145.76621	108.8	52.32	56.48
82	23970	-16.9205	145.7664	54.4	26.16	28.24
29	36085	-16.92348	145.76057	56.5	27.05	29.45
29	36077	-16.92371	145.76065	113	54.09	58.91
29	38003	-16.9245	145.76136	56.5	27.05	29.45
29	900007	-16.92432	145.76137	113	54.09	58.91
29	49437	-16.92381	145.76111	56.5	27.05	29.45
29	900006	-16.92348	145.76082	113	54.09	58.91
29	555	-16.923	145.76097	56.5	27.05	29.45
29	559	-16.92343	145.76134	113	54.09	58.91
29	563	-16.92386	145.76171	56.5	27.05	29.45
29	566	-16.92418	145.76199	113	54.09	58.91
29	571	-16.9236	145.76181	56.5	27.05	29.45
29	575	-16.92317	145.76144	113	54.09	58.91
29	567	-16.92274	145.76108	56.5	27.05	29.45
29	596	-16.92279	145.76169	113	54.09	58.91
29	600	-16.92322	145.76206	56.5	27.05	29.45
29	583	-16.92329	145.76244	113	54.09	58.91
29	586	-16.92296	145.76217	56.5	27.05	29.45
29	590	-16.92253	145.7618	113	54.09	58.91
29	27703	-16.92186	145.76114	56.5	27.05	29.45
29	27168	-16.92144	145.76078	113	54.09	58.91
29	26625	-16.92089	145.76031	56.5	27.05	29.45
29	26194	-16.92066	145.76012	113	54.09	58.91
29	18689	-16.91548	145.75899	56.5	27.05	29.45
29	15408	-16.91579	145.75853	113	54.09	58.91
29	13843	-16.91631	145.75805	56.5	27.05	29.45
29	20040	-16.91655	145.75782	113	54.09	58.91
29	20412	-16.91685	145.75804	56.5	27.05	29.45
29	20497	-16.91709	145.7581	113	54.09	58.91
29	442	-16.91744	145.75848	56.5	27.05	29.45
29	445	-16.91786	145.75879	113	54.09	58.91
29	421	-16.91809	145.75884	56.5	27.05	29.45
29	501	-16.919	145.75951	113	54.09	58.91
29	497	-16.91946	145.7599	56.5	27.05	29.45
29	900014	-16.92032	145.76075	113	54.09	58.91
29	66093	-16.92098	145.76157	56.5	27.05	29.45
29	607	-16.92203	145.76215	113	54.09	58.91
29	611	-16.92241	145.76259	56.5	27.05	29.45
29	617	-16.92319	145.76307	113	54.09	58.91
29	619	-16.92303	145.76327	56.5	27.05	29.45
29	620	-16.92269	145.76295	113	54.09	58.91
29	613	-16.92258	145.76273	56.5	27.05	29.45
29	609	-16.92224	145.76244	113	54.09	58.91
29	14069	-16.92125	145.76209	56.5	27.05	29.45
29	670	-16.92185	145.76281	113	54.09	58.91
29	626	-16.92237	145.7633	56.5	27.05	29.45
29	629	-16.92258	145.76347	113	54.09	58.91
29	635	-16.92267	145.76373	56.5	27.05	29.45
29	654	-16.92235	145.76377	113	54.09	58.91
29	660	-16.92193	145.76341	56.5	27.05	29.45
29	664	-16.92165	145.76317	113	54.09	58.91
29	668	-16.9214	145.76281	56.5	27.05	29.45
29	3841	-16.9206	145.76172	113	54.09	58.91
29	900011	-16.92035	145.76151	56.5	27.05	29.45
29	65891	-16.91991	145.76108	113	54.09	58.91
29	463	-16.91955	145.76046	56.5	27.05	29.45
29	466	-16.91938	145.76068	113	54.09	58.91
29	471	-16.91909	145.76104	56.5	27.05	29.45
29	476	-16.91893	145.76144	113	54.09	58.91
29	21367	-16.91924	145.76197	56.5	27.05	29.45
29	900003	-16.91949	145.76176	113	54.09	58.91
29	900012	-16.91997	145.76198	56.5	27.05	29.45
29	64294	-16.92018	145.76224	113	54.09	58.91
29	671	-16.92151	145.76363	56.5	27.05	29.45
29	900000	-16.92229	145.76444	113	54.09	58.91
29	674	-16.92189	145.76423	56.5	27.05	29.45
29	644	-16.92179	145.76402	113	54.09	58.91
29	900002	-16.92123	145.76354	56.5	27.05	29.45
29	653	-16.92095	145.7633	113	54.09	58.91
29	23704	-16.92018	145.76249	56.5	27.05	29.45
29	23626	-16.91981	145.76233	113	54.09	58.91
29	480	-16.91854	145.76125	56.5	27.05	29.45
29	483	-16.91833	145.76107	113	54.09	58.91
29	486	-16.91883	145.76069	56.5	27.05	29.45
29	490	-16.91906	145.7604	113	54.09	58.91
