"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"1027",9340,1,-1,0.716980853816494,21,1,1,0,-1,-1,-1,0,-1,145.764721763378,-16.9201937380514,1744
"1028",9353,0,-1,0.463328801793978,21,0,1,0,-1,-1,-1,0,-1,145.764873404704,-16.919721508376,1771
"1029",9380,0,-1,0.631902010645717,23,0,1,0,-1,-1,-1,0,-1,145.769074034542,-16.9174289272424,2128
"1030",9429,0,-1,0.595759486313909,22,0,1,0,-1,-1,-1,0,-1,145.763354195435,-16.923319215942,1568
"1031",9448,0,-1,0.108639437938109,20,0,1,0,-1,-1,-1,0,-1,145.763584351962,-16.9174033223842,1632
"1032",9451,1,-1,0.264033815590665,19,0,1,0,-1,-1,-1,0,-1,145.761948738051,-16.9194991930171,1267
"1033",9452,1,-1,0.376176884397864,22,1,1,0,-1,-1,-1,0,-1,145.767838331834,-16.9191563399236,2018
"1034",9456,0,-1,0.451159625314176,20,0,1,0,-1,-1,-1,0,-1,145.760305327343,-16.9190988187766,938
"1035",9467,1,-1,0.557981297140941,20,1,1,0,-1,-1,-1,0,-1,145.76178371728,-16.9131312264074,1293
"1036",9483,1,-1,0.498275530524552,23,1,1,0,-1,-1,-1,0,-1,145.764360825604,-16.9243831662641,1701
"1037",9498,1,-1,0.393661134876311,21,1,1,0,-1,-1,-1,0,-1,145.768373379883,-16.9209552993608,2052
"1038",9506,1,-1,0.434495052788407,18,0,1,0,-1,-1,-1,0,-1,145.765029394275,-16.9212725517422,1788
"1039",9508,0,-1,0.204463085858151,16,0,1,0,-1,-1,-1,0,-1,145.769511068948,-16.9177827219159,2146
"1040",9540,1,-1,0.580847889650613,22,1,1,0,-1,-1,-1,0,-1,145.76116951566,-16.9148909426567,1113
"1041",9556,1,-1,0.462218715343624,21,1,1,0,-1,-1,-1,0,-1,145.754882430365,-16.9156227038462,112
"1042",9557,1,-1,0.293078362941742,19,0,1,0,-1,-1,-1,0,-1,145.761986698503,-16.912280376494,1296
"1043",9599,1,-1,0.748306892579421,21,1,1,0,-1,-1,-1,0,-1,145.765075382194,-16.9201580043389,1792
"1044",9614,1,-1,0.721706377342343,21,1,1,0,-1,-1,-1,0,-1,145.756285099026,-16.9144518284704,266
"1045",9629,1,-1,0.078019066946581,21,1,1,0,-1,-1,-1,0,-1,145.765276321948,-16.9218076250958,1807
"1046",9644,1,-1,0.883884912123904,19,0,1,0,-1,-1,-1,0,-1,145.75671715534,-16.9155793045809,293
"1047",9672,0,-1,0.13732270617038,18,0,1,0,-1,-1,-1,0,-1,145.754271648771,-16.915546944327,61
"1048",9674,0,-1,0.907933386974037,21,0,1,0,-1,-1,-1,0,-1,145.762005352219,-16.9183224261432,1272
"1049",9679,0,-1,0.956912403460592,17,0,1,0,-1,-1,-1,0,-1,145.762147594624,-16.9136092699526,1349
"1050",9681,1,-1,0.942916007712483,21,1,1,0,-1,-1,-1,0,-1,145.75615431449,-16.9149467862952,234
"1051",9690,1,-1,0.612256852444261,21,1,1,0,-1,-1,-1,0,-1,145.762680464618,-16.914059975752,1458
"1052",9700,1,-1,0.304373272927478,22,1,1,0,-1,-1,-1,0,-1,145.761862798861,-16.9240616100359,1249
"1053",9707,0,-1,0.663859862601385,20,0,1,0,-1,-1,-1,0,-1,145.75710361543,-16.9158788666627,361
"1054",9758,1,-1,0.494960280368105,20,1,1,0,-1,-1,-1,0,-1,145.768147765228,-16.9180903484794,2044
"1055",9781,0,-1,0.878784281201661,19,0,1,0,-1,-1,-1,0,-1,145.767831277613,-16.9187077683127,2020
"1056",9784,1,-1,0.48122584214434,18,0,1,0,-1,-1,-1,0,-1,145.764059741024,-16.9242487633789,1672
"1057",9797,1,-1,0.339100065175444,22,1,1,0,-1,-1,-1,0,-1,145.764069555047,-16.9163708104127,1698
"1058",9804,1,-1,0.774772231467068,17,0,1,0,-1,-1,-1,0,-1,145.75719376407,-16.9153034274419,363
"1059",9817,1,-1,0.764713592361659,18,0,1,0,-1,-1,-1,0,-1,145.761425054887,-16.9124820420978,1178
"1060",9831,1,-1,0.678546503419057,20,1,1,0,-1,-1,-1,0,-1,145.762710352736,-16.9222379297565,1427
"1061",9837,0,-1,0.575715488521382,19,0,1,0,-1,-1,-1,0,-1,145.76048035053,-16.9199080041245,934
"1062",9879,1,-1,0.0997505993582308,20,1,1,0,-1,-1,-1,0,-1,145.765444432654,-16.923641307808,1800
"1063",9889,1,-1,0.572342405095696,24,1,1,0,-1,-1,-1,0,-1,145.768111009793,-16.9204172318257,2034
"1064",9894,0,-1,0.105307514313608,19,0,1,0,-1,-1,-1,0,-1,145.760183294514,-16.9153052344974,904
"1065",9897,1,-1,0.629491076339036,17,0,1,0,-1,-1,-1,0,-1,145.762227249716,-16.9228621444596,1312
"1066",9907,0,-1,0.000986220315098763,20,0,1,0,-1,-1,-1,0,-1,145.762035741584,-16.9163281867039,1338
"1067",9911,0,-1,0.822393045993522,21,0,1,0,-1,-1,-1,0,-1,145.769288330033,-16.9198217004572,2138
